tanggal,KASUS,MENINGGAL,SEMBUH,DIRAWAT_OR_ISOLASI,AKUMULASI_KASUS,AKUMULASI_SEMBUH,AKUMULASI_MENINGGAL,AKUMULASI_DIRAWAT_OR_ISOLASI
2021-07-21,1503,27,1080,396,75411,45907,1255,28249
2021-07-22,2652,16,621,2015,78063,46528,1271,30264
2021-07-23,2068,18,332,1718,80131,46860,1289,31982
2021-07-24,1893,12,365,1516,82024,47225,1301,33498
2021-07-25,1297,14,397,886,83321,47622,1315,34384
2021-07-26,699,8,633,58,84020,48255,1323,34442
2021-07-27,1303,31,728,544,85323,48983,1354,34986
2021-07-28,1313,29,1333,-49,86636,50316,1383,34937
2021-07-29,1182,23,3161,-2002,87818,53477,1406,32935
2021-07-30,971,49,1934,-1012,88789,55411,1455,31923
2021-07-31,1105,61,3192,-2148,89894,58603,1516,29775
2021-08-01,1073,61,6386,-5374,90967,64989,1577,24401
2021-08-02,872,72,2600,-1800,91839,67589,1649,22601
2021-08-03,1083,71,1037,-25,92922,68626,1720,22576
2021-08-04,782,64,1908,-1190,93704,70534,1784,21386
2021-08-05,771,10,607,154,94475,71141,1794,21540
2021-08-06,820,13,5499,-4692,95295,76640,1807,16848
2021-08-07,654,11,2086,-1443,95949,78726,1818,15405
2021-08-08,360,21,1627,-1288,96309,80353,1839,14117
2021-08-09,268,26,1973,-1731,96577,82326,1865,12386
2021-08-10,659,13,1229,-583,97236,83555,1878,11803
2021-08-11,522,26,976,-480,97758,84531,1904,11323
2021-08-12,322,19,278,25,98080,84809,1923,11348
2021-08-13,563,13,3046,-2496,98643,87855,1936,8852
2021-08-14,488,14,823,-349,99131,88678,1950,8503
2021-08-15,327,21,1164,-858,99458,89842,1971,7645
2021-08-16,171,13,1099,-941,99629,90941,1984,6704
2021-08-17,317,9,1073,-765,99946,92014,1993,5939
2021-08-18,167,12,508,-353,100113,92522,2005,5586
2021-08-19,310,14,339,-43,100423,92861,2019,5543
2021-08-20,356,3,384,-31,100779,93245,2022,5512
2021-08-21,305,4,120,181,101084,93365,2026,5693
2021-08-22,176,1,687,-512,101260,94052,2027,5181
2021-08-23,104,8,776,-680,101364,94828,2035,4501
2021-08-24,291,7,244,40,101655,95072,2042,4541
2021-08-25,284,8,441,-165,101939,95513,2050,4376
2021-08-26,172,5,707,-540,102111,96220,2055,3836
2021-08-27,222,5,333,-116,102333,96553,2060,3720
2021-08-28,172,5,392,-225,102505,96945,2065,3495
2021-08-29,134,2,84,48,102639,97029,2067,3543
2021-08-30,72,7,773,-708,102711,97802,2074,2835
2021-08-31,215,3,420,-208,102926,98222,2077,2627
2021-09-01,138,2,290,-154,103064,98512,2079,2473
2021-09-02,141,3,162,-24,103205,98674,2082,2449
2021-09-03,116,3,190,-77,103321,98864,2085,2372
2021-09-04,119,1,259,-141,103440,99123,2086,2231
2021-09-05,84,1,83,0,103524,99206,2087,2231
2021-09-06,84,2,188,-106,103608,99394,2089,2125
2021-09-07,72,1,289,-218,103680,99683,2090,1907
2021-09-08,85,4,249,-168,103765,99932,2094,1739
2021-09-09,114,2,201,-89,103879,100133,2096,1650
2021-09-10,66,1,178,-113,103945,100311,2097,1537
2021-09-11,68,1,46,21,104013,100357,2098,1558
2021-09-12,44,2,98,-56,104057,100455,2100,1502
2021-09-13,35,0,109,-74,104092,100564,2100,1428
2021-09-14,83,1,151,-69,104175,100715,2101,1359
2021-09-15,64,0,59,5,104239,100774,2101,1364
2021-09-16,31,5,327,-301,104270,101101,2106,1063
2021-09-17,38,2,36,0,104308,101137,2108,1063
2021-09-18,63,1,83,-21,104371,101220,2109,1042
2021-09-19,54,0,145,-91,104425,101365,2109,951
2021-09-20,25,2,58,-35,104450,101423,2111,916
2021-09-21,69,3,266,-200,104519,101689,2114,716
2021-09-22,65,0,58,7,104584,101747,2114,723
2021-09-23,58,2,72,-16,104642,101819,2116,707
2021-09-24,56,1,30,25,104698,101849,2117,732
2021-09-25,32,2,28,2,104730,101877,2119,734
2021-09-26,40,1,28,11,104770,101905,2120,745
2021-09-27,20,0,36,-16,104790,101941,2120,729
2021-09-28,32,1,36,-5,104822,101977,2121,724
2021-09-29,35,1,40,-6,104857,102017,2122,718
2021-09-30,49,1,71,-23,104906,102088,2123,695
2021-10-01,56,2,33,21,104962,102121,2125,716
2021-10-02,43,1,44,-2,105005,102165,2126,714
2021-10-03,38,0,16,22,105043,102181,2126,736
2021-10-04,16,1,22,-7,105059,102203,2127,729
2021-10-05,34,0,97,-63,105093,102300,2127,666
2021-10-06,30,1,25,4,105123,102325,2128,670
2021-10-07,34,0,19,15,105157,102344,2128,685
2021-10-08,27,0,107,-80,105184,102451,2128,605
2021-10-09,26,0,41,-15,105210,102492,2128,590
2021-10-10,9,0,32,-23,105219,102524,2128,567
2021-10-11,15,0,20,-5,105234,102544,2128,562
2021-10-12,21,0,23,-2,105255,102567,2128,560
2021-10-13,26,2,11,13,105281,102578,2130,573
2021-10-14,24,0,15,9,105305,102593,2130,582
2021-10-15,23,1,15,7,105328,102608,2131,589
2021-10-16,20,0,109,-89,105348,102717,2131,500
2021-10-17,19,1,25,-7,105367,102742,2132,493
2021-10-18,13,0,13,0,105380,102755,2132,493
2021-10-19,20,1,15,4,105400,102770,2133,497
2021-10-20,19,1,105,-87,105419,102875,2134,410
2021-10-21,16,0,55,-39,105435,102930,2134,371
2021-10-22,15,1,20,-6,105450,102950,2135,365
2021-10-23,19,0,12,7,105469,102962,2135,372
2021-10-24,15,0,123,-108,105484,103085,2135,264
2021-10-25,9,0,11,-2,105493,103096,2135,262
2021-10-26,13,1,39,-27,105506,103135,2136,235
2021-10-27,26,0,11,15,105532,103146,2136,250
2021-10-28,14,0,7,7,105546,103153,2136,257
2021-10-29,21,0,16,5,105567,103169,2136,262
2021-10-30,17,0,19,-2,105584,103188,2136,260
2021-10-31,21,1,13,7,105605,103201,2137,267
2021-11-01,8,0,8,0,105613,103209,2137,267
2021-11-02,18,0,35,-17,105631,103244,2137,250
2021-11-03,19,0,10,9,105650,103254,2137,259
2021-11-04,18,0,12,6,105668,103266,2137,265
2021-11-05,14,0,25,-11,105682,103291,2137,254
2021-11-06,17,0,11,6,105699,103302,2137,260
2021-11-07,6,0,8,-2,105705,103310,2137,258
2021-11-08,17,0,3,14,105722,103313,2137,272
2021-11-09,14,0,8,6,105736,103321,2137,278
2021-11-10,7,0,8,-1,105743,103329,2137,277
2021-11-11,16,0,43,-27,105759,103372,2137,250
2021-11-12,14,0,10,4,105773,103382,2137,254
2021-11-13,4,0,3,1,105777,103385,2137,255
2021-11-14,4,0,10,-6,105781,103395,2137,249
2021-11-15,6,0,8,-2,105787,103403,2137,247
2021-11-16,5,0,10,-5,105792,103413,2137,242
2021-11-17,8,0,1,7,105800,103414,2137,249
2021-11-18,2,0,14,-12,105802,103428,2137,237
2021-11-19,3,0,13,-10,105805,103441,2137,227
2021-11-20,5,0,17,-12,105810,103458,2137,215
2021-11-21,7,0,6,1,105817,103464,2137,216
2021-11-22,2,0,4,-2,105819,103468,2137,214
2021-11-23,7,1,4,2,105826,103472,2138,216
2021-11-24,8,0,6,2,105834,103478,2138,218
2021-11-25,7,0,4,3,105841,103482,2138,221
2021-11-26,11,1,81,-71,105852,103563,2139,150
2021-11-27,4,0,1,3,105856,103564,2139,153
2021-11-28,4,0,1,3,105860,103565,2139,156
2021-11-29,4,0,3,1,105864,103568,2139,157
2021-11-30,4,0,9,-5,105868,103577,2139,152
2021-12-01,1,1,1,-1,105869,103578,2140,151
2021-12-02,14,0,18,-4,105883,103596,2140,147
2021-12-03,5,0,1,4,105888,103597,2140,151
2021-12-04,5,0,10,-5,105893,103607,2140,146
2021-12-05,7,0,3,4,105900,103610,2140,150
2021-12-06,2,0,0,2,105902,103610,2140,152
2021-12-07,5,0,7,-2,105907,103617,2140,150
2021-12-08,0,0,13,-13,105907,103630,2140,137
2021-12-09,4,0,6,-2,105911,103636,2140,135
2021-12-10,2,1,3,-2,105913,103639,2141,133
2021-12-11,5,0,3,2,105918,103642,2141,135
2021-12-12,3,0,3,0,105921,103645,2141,135
2021-12-13,3,0,7,-4,105924,103652,2141,131
2021-12-14,5,0,5,0,105929,103657,2141,131
2021-12-15,2,0,2,0,105931,103659,2141,131
2021-12-16,0,0,5,-5,105931,103664,2141,126
2021-12-17,1,0,6,-5,105932,103670,2141,121
2021-12-18,2,0,29,-27,105934,103699,2141,94
2021-12-19,1,0,3,-2,105935,103702,2141,92
2021-12-20,0,0,5,-5,105935,103707,2141,87
2021-12-21,6,0,2,4,105941,103709,2141,91
2021-12-22,9,0,2,7,105950,103711,2141,98
2021-12-23,1,0,3,-2,105951,103714,2141,96
2021-12-24,3,0,4,-1,105954,103718,2141,95
2021-12-25,3,1,3,-1,105957,103721,2142,94
2021-12-26,2,0,5,-3,105959,103726,2142,91
2021-12-27,3,0,7,-4,105962,103733,2142,87
2021-12-28,6,0,5,1,105968,103738,2142,88
2021-12-29,5,0,2,3,105973,103740,2142,91
2021-12-30,4,0,2,2,105977,103742,2142,93
2021-12-31,4,0,2,2,105981,103744,2142,95
2022-01-01,8,0,3,5,105989,103747,2142,100
2022-01-02,6,0,3,3,105995,103750,2142,103
2022-01-03,6,1,1,4,106001,103751,2143,107
2022-01-04,9,0,1,8,106010,103752,2143,115
2022-01-05,7,0,5,2,106017,103757,2143,117
2022-01-06,18,0,1,17,106035,103758,2143,134
2022-01-07,24,0,3,21,106059,103761,2143,155
2022-01-08,30,0,6,24,106089,103767,2143,179
2022-01-09,14,0,6,8,106103,103773,2143,187
2022-01-10,12,0,4,8,106115,103777,2143,195
2022-01-11,39,0,10,29,106154,103787,2143,224
2022-01-12,48,0,2,46,106202,103789,2143,270
2022-01-13,41,0,12,29,106243,103801,2143,299
2022-01-14,71,2,5,64,106314,103806,2145,363
2022-01-15,92,0,11,81,106406,103817,2145,444
2022-01-16,64,0,7,57,106470,103824,2145,501
2022-01-17,68,0,11,57,106538,103835,2145,558
2022-01-18,163,2,14,147,106701,103849,2147,705
2022-01-19,171,0,17,154,106872,103866,2147,859
2022-01-20,211,0,27,184,107083,103893,2147,1043
2022-01-21,265,0,22,243,107348,103915,2147,1286
2022-01-22,351,0,30,321,107699,103945,2147,1607
2022-01-23,372,0,16,356,108071,103961,2147,1963
2022-01-24,258,1,42,215,108329,104003,2148,2178
2022-01-25,684,0,31,653,109013,104034,2148,2831
2022-01-26,926,0,77,849,109939,104111,2148,3680
2022-01-27,1026,0,85,941,110965,104196,2148,4621
2022-01-28,1372,0,75,1297,112337,104271,2148,5918
2022-01-29,1503,1,70,1432,113840,104341,2149,7350
2022-01-30,1392,0,224,1168,115232,104565,2149,8518
2022-01-31,1241,0,379,862,116473,104944,2149,9380
2022-02-01,1965,1,204,1760,118438,105148,2150,11140
2022-02-02,1962,1,184,1777,120400,105332,2151,12917
2022-02-03,3440,2,440,2998,123840,105772,2153,15915
2022-02-04,3542,1,448,3093,127382,106220,2154,19008
2022-02-05,3965,1,335,3629,131347,106555,2155,22637
2022-02-06,3713,2,537,3174,135060,107092,2157,25811
2022-02-07,2552,4,1030,1518,137612,108122,2161,27329
2022-02-08,4125,3,1177,2945,141737,109299,2164,30274
2022-02-09,4845,5,1034,3806,146582,110333,2169,34080
2022-02-10,4076,4,1166,2906,150658,111499,2173,36986
2022-02-11,4119,2,1551,2566,154777,113050,2175,39552
2022-02-12,5798,5,1046,4747,160575,114096,2180,44299
2022-02-13,4494,7,2220,2267,165069,116316,2187,46566
2022-02-14,3213,4,2940,269,168282,119256,2191,46835
2022-02-15,5283,2,2645,2636,173565,121901,2193,49471
2022-02-16,5411,6,3036,2369,178976,124937,2199,51840
2022-02-17,5225,4,3452,1769,184201,128389,2203,53609
2022-02-18,4287,3,3119,1165,188488,131508,2206,54774
2022-02-19,3737,4,3233,500,192225,134741,2210,55274
2022-02-20,2886,7,2302,577,195111,137043,2217,55851
2022-02-21,2099,1,3439,-1341,197210,140482,2218,54510
2022-02-22,3214,9,4526,-1321,200424,145008,2227,53189
2022-02-23,3140,5,3761,-626,203564,148769,2232,52563
2022-02-24,2663,6,3662,-1005,206227,152431,2238,51558
2022-02-25,2153,5,18163,-16015,208380,170594,2243,35543
2022-02-26,1915,8,3702,-1795,210295,174296,2251,33748
2022-02-27,1518,5,3433,-1920,211813,177729,2256,31828
2022-02-28,824,4,3795,-2975,212637,181524,2260,28853
2022-03-01,853,4,3010,-2161,213490,184534,2264,26692
2022-03-02,1424,7,2511,-1094,214914,187045,2271,25598
2022-03-03,1402,4,2412,-1014,216316,189457,2275,24584
2022-03-04,812,3,2414,-1605,217128,191871,2278,22979
2022-03-05,1195,2,2571,-1378,218323,194442,2280,21601
2022-03-06,980,3,1690,-713,219303,196132,2283,20888
2022-03-07,705,2,1053,-350,220008,197185,2285,20538
2022-03-08,1154,6,1781,-633,221162,198966,2291,19905
2022-03-09,882,1,1156,-275,222044,200122,2292,19630
2022-03-10,762,5,631,126,222806,200753,2297,19756
2022-03-11,704,5,1691,-992,223510,202444,2302,18764
2022-03-12,611,1,895,-285,224121,203339,2303,18479
2022-03-13,599,2,797,-200,224720,204136,2305,18279
2022-03-14,385,0,4945,-4560,225105,209081,2305,13719
2022-03-15,550,1,760,-211,225655,209841,2306,13508
2022-03-16,527,2,2212,-1687,226182,212053,2308,11821
2022-03-17,528,2,506,20,226710,212559,2310,11841
2022-03-18,422,1,287,134,227132,212846,2311,11975
2022-03-19,367,1,534,-168,227499,213380,2312,11807
2022-03-20,365,0,563,-198,227864,213943,2312,11609
2022-03-21,284,0,670,-386,228148,214613,2312,11223
2022-03-22,392,1,6946,-6555,228540,221559,2313,4668
2022-03-23,356,4,564,-212,228896,222123,2317,4456
2022-03-24,358,3,265,90,229254,222388,2320,4546
2022-03-25,278,0,242,36,229532,222630,2320,4582
2022-03-26,281,2,736,-457,229813,223366,2322,4125
2022-03-27,203,0,280,-77,230016,223646,2322,4048
2022-03-28,276,0,187,89,230292,223833,2322,4137
2022-03-29,282,2,369,-89,230574,224202,2324,4048
2022-03-30,228,2,285,-59,230802,224487,2326,3989
2022-03-31,190,1,189,0,230992,224676,2327,3989
2022-04-01,205,0,1716,-1511,231197,226392,2327,2478
2022-04-02,172,0,148,24,231369,226540,2327,2502
2022-04-03,160,0,227,-67,231529,226767,2327,2435
2022-04-04,135,1,184,-50,231664,226951,2328,2385
2022-04-05,224,0,526,-302,231888,227477,2328,2083
2022-04-06,158,0,144,14,232046,227621,2328,2097
2022-04-07,171,0,125,46,232217,227746,2328,2143
2022-04-08,120,0,120,0,232337,227866,2328,2143
2022-04-09,124,0,503,-379,232461,228369,2328,1764
2022-04-10,81,0,228,-147,232542,228597,2328,1617
2022-04-11,78,1,114,-37,232620,228711,2329,1580
2022-04-12,83,0,134,-51,232703,228845,2329,1529
2022-04-13,94,2,165,-73,232797,229010,2331,1456
2022-04-14,101,0,115,-14,232898,229125,2331,1442
2022-04-15,51,0,120,-69,232949,229245,2331,1373
2022-04-16,50,0,136,-86,232999,229381,2331,1287
2022-04-17,41,0,631,-590,233040,230012,2331,697
2022-04-18,33,0,59,-26,233073,230071,2331,671
2022-04-19,49,0,53,-4,233122,230124,2331,667
2022-04-20,66,0,75,-9,233188,230199,2331,658
2022-04-21,44,0,34,10,233232,230233,2331,668
2022-04-22,40,0,40,0,233272,230273,2331,668
2022-04-23,39,0,43,-4,233311,230316,2331,664
2022-04-24,24,0,119,-95,233335,230435,2331,569
2022-04-25,23,1,123,-101,233358,230558,2332,468
2022-04-26,34,0,62,-28,233392,230620,2332,440
2022-04-27,33,0,21,12,233425,230641,2332,452
2022-04-28,31,0,47,-16,233456,230688,2332,436
2022-04-29,25,0,35,-10,233481,230723,2332,426
2022-04-30,23,0,31,-8,233504,230754,2332,418
2022-05-01,19,0,110,-91,233523,230864,2332,327
2022-05-02,14,0,21,-7,233537,230885,2332,320
2022-05-03,3,0,9,-6,233540,230894,2332,314
2022-05-04,18,0,12,6,233558,230906,2332,320
2022-05-05,23,0,67,-44,233581,230973,2332,276
2022-05-06,18,0,15,3,233599,230988,2332,279
2022-05-07,17,0,15,2,233616,231003,2332,281
2022-05-08,19,0,57,-38,233635,231060,2332,243
2022-05-09,22,0,17,5,233657,231077,2332,248
2022-05-10,39,0,11,28,233696,231088,2332,276
2022-05-11,24,0,5,19,233720,231093,2332,295
2022-05-12,31,0,2,29,233751,231095,2332,324
2022-05-13,32,0,0,32,233783,231095,2332,356
2022-05-14,18,0,86,-68,233801,231181,2332,288
2022-05-15,17,0,7,10,233818,231188,2332,298
2022-05-16,14,0,43,-29,233832,231231,2332,269
2022-05-17,21,0,13,8,233853,231244,2332,277
2022-05-18,28,0,7,21,233881,231251,2332,298
2022-05-19,25,1,17,7,233906,231268,2333,305
2022-05-20,22,0,16,6,233928,231284,2333,311
2022-05-21,22,0,12,10,233950,231296,2333,321
2022-05-22,24,0,78,-54,233974,231374,2333,267
2022-05-23,22,0,23,-1,233996,231397,2333,266
2022-05-24,21,0,8,13,234017,231405,2333,279
2022-05-25,21,1,11,9,234038,231416,2334,288
2022-05-26,16,0,32,-16,234054,231448,2334,272
2022-05-27,12,0,18,-6,234066,231466,2334,266
2022-05-28,23,0,11,12,234089,231477,2334,278
2022-05-29,21,0,47,-26,234110,231524,2334,252
2022-05-30,26,0,12,14,234136,231536,2334,266
2022-05-31,33,0,22,11,234169,231558,2334,277
2022-06-01,27,0,17,10,234196,231575,2334,287
2022-06-02,22,0,6,16,234218,231581,2334,303
2022-06-03,30,0,65,-35,234248,231646,2334,268
2022-06-04,38,0,13,25,234286,231659,2334,293
2022-06-05,31,0,4,27,234317,231663,2334,320
2022-06-06,38,0,45,-7,234355,231708,2334,313
2022-06-07,54,0,83,-29,234409,231791,2334,284
2022-06-08,41,0,31,10,234450,231822,2334,294
2022-06-09,58,0,44,14,234508,231866,2334,308
2022-06-10,55,0,30,25,234563,231896,2334,333
2022-06-11,60,0,66,-6,234623,231962,2334,327
2022-06-12,46,0,11,35,234669,231973,2334,362
2022-06-13,57,0,31,26,234726,232004,2334,388
2022-06-14,94,0,56,38,234820,232060,2334,426
2022-06-15,114,0,76,38,234934,232136,2334,464
2022-06-16,114,0,27,87,235048,232163,2334,551
2022-06-17,101,0,49,52,235149,232212,2334,603
2022-06-18,119,0,70,49,235268,232282,2334,652
2022-06-19,105,0,154,-49,235373,232436,2334,603
2022-06-20,134,0,18,116,235507,232454,2334,719
2022-06-21,164,0,100,64,235671,232554,2334,783
2022-06-22,167,0,27,140,235838,232581,2334,923
2022-06-23,177,0,177,0,236015,232758,2334,923
2022-06-24,180,0,47,133,236195,232805,2334,1056
2022-06-25,187,0,33,154,236382,232838,2334,1210
2022-06-26,188,0,202,-14,236570,233040,2334,1196
2022-06-27,116,0,263,-147,236686,233303,2334,1049
2022-06-28,176,0,64,112,236862,233367,2334,1161
2022-06-29,244,0,124,120,237106,233491,2334,1281
2022-06-30,193,0,53,140,237299,233544,2334,1421
2022-07-01,199,0,298,-99,237498,233842,2334,1322
2022-07-02,172,0,72,100,237670,233914,2334,1422
2022-07-03,141,1,59,81,237811,233973,2335,1503
2022-07-04,148,0,152,-4,237959,234125,2335,1499
2022-07-05,247,1,65,181,238206,234190,2336,1680
2022-07-06,233,0,605,-372,238439,234795,2336,1308
2022-07-07,291,0,39,252,238730,234834,2336,1560
2022-07-08,268,0,167,101,238998,235001,2336,1661
2022-07-09,260,0,268,-8,239258,235269,2336,1653
2022-07-10,211,0,247,-36,239469,235516,2336,1617
2022-07-11,203,0,57,146,239672,235573,2336,1763
2022-07-12,315,0,300,15,239987,235873,2336,1778
2022-07-13,361,0,210,151,240348,236083,2336,1929
2022-07-14,326,0,215,111,240674,236298,2336,2040
2022-07-15,370,1,306,63,241044,236604,2337,2103
2022-07-16,505,0,291,214,241549,236895,2337,2317
2022-07-17,317,0,462,-145,241866,237357,2337,2172
2022-07-18,371,0,129,242,242237,237486,2337,2414
2022-07-19,520,0,347,173,242757,237833,2337,2587
2022-07-20,568,0,470,98,243325,238303,2337,2685
2022-07-21,514,0,135,379,243839,238438,2337,3064
2022-07-22,444,0,391,53,244283,238829,2337,3117
2022-07-23,451,0,541,-90,244734,239370,2337,3027
2022-07-24,379,0,391,-12,245113,239761,2337,3015
2022-07-25,420,0,244,176,245533,240005,2337,3191
2022-07-26,740,0,498,242,246273,240503,2337,3433
2022-07-27,609,1,486,122,246882,240989,2338,3555
2022-07-28,586,0,192,394,247468,241181,2338,3949
2022-07-29,577,0,702,-125,248045,241883,2338,3824
2022-07-30,484,0,284,200,248529,242167,2338,4024
2022-07-31,432,0,760,-328,248961,242927,2338,3696
2022-08-01,419,0,228,191,249380,243155,2338,3887
2022-08-02,631,0,946,-315,250011,244101,2338,3572
2022-08-03,620,0,496,124,250631,244597,2338,3696
2022-08-04,702,1,586,115,251333,245183,2339,3811
2022-08-05,531,0,584,-53,251864,245767,2339,3758
2022-08-06,499,0,211,288,252363,245978,2339,4046
2022-08-07,508,1,319,188,252871,246297,2340,4234
2022-08-08,402,0,405,-3,253273,246702,2340,4231
2022-08-09,622,0,311,311,253895,247013,2340,4542
2022-08-10,596,0,1075,-479,254491,248088,2340,4063
2022-08-11,576,0,281,295,255067,248369,2340,4358
2022-08-12,511,0,593,-82,255578,248962,2340,4276
2022-08-13,449,0,572,-123,256027,249534,2340,4153
2022-08-14,402,0,570,-168,256429,250104,2340,3985
2022-08-15,315,0,244,71,256744,250348,2340,4056
2022-08-16,559,0,251,308,257303,250599,2340,4364
2022-08-17,527,0,329,198,257830,250928,2340,4562
2022-08-18,372,2,263,107,258202,251191,2342,4669
2022-08-19,429,0,563,-134,258631,251754,2342,4535
2022-08-20,383,0,336,47,259014,252090,2342,4582
2022-08-21,324,0,1510,-1186,259338,253600,2342,3396
2022-08-22,328,0,237,91,259666,253837,2342,3487
2022-08-23,547,1,907,-361,260213,254744,2343,3126
2022-08-24,524,1,219,304,260737,254963,2344,3430
2022-08-25,453,0,305,148,261190,255268,2344,3578
2022-08-26,393,1,659,-267,261583,255927,2345,3311
2022-08-27,377,0,204,173,261960,256131,2345,3484
2022-08-28,296,0,858,-562,262256,256989,2345,2922
2022-08-29,277,1,723,-447,262533,257712,2346,2475
2022-08-30,420,0,234,186,262953,257946,2346,2661
2022-08-31,394,0,168,226,263347,258114,2346,2887
2022-09-01,373,0,271,102,263720,258385,2346,2989
2022-09-02,311,1,236,74,264031,258621,2347,3063
2022-09-03,241,0,213,28,264272,258834,2347,3091
2022-09-04,253,0,666,-413,264525,259500,2347,2678
2022-09-05,242,0,258,-16,264767,259758,2347,2662
2022-09-06,370,0,203,167,265137,259961,2347,2829
2022-09-07,302,0,108,194,265439,260069,2347,3023
2022-09-08,252,0,140,112,265691,260209,2347,3135
2022-09-09,260,0,1308,-1048,265951,261517,2347,2087
2022-09-10,186,0,204,-18,266137,261721,2347,2069
2022-09-11,148,0,89,59,266285,261810,2347,2128
2022-09-12,192,0,225,-33,266477,262035,2347,2095
2022-09-13,267,0,199,68,266744,262234,2347,2163
2022-09-14,225,0,729,-504,266969,262963,2347,1659
2022-09-15,201,0,144,57,267170,263107,2347,1716
2022-09-16,176,0,185,-9,267346,263292,2347,1707
2022-09-17,144,0,138,6,267490,263430,2347,1713
2022-09-18,142,0,116,26,267632,263546,2347,1739
2022-09-19,129,0,133,-4,267761,263679,2347,1735
2022-09-20,212,0,112,100,267973,263791,2347,1835
2022-09-21,184,0,598,-414,268157,264389,2347,1421
2022-09-22,157,0,107,50,268314,264496,2347,1471
2022-09-23,147,0,151,-4,268461,264647,2347,1467
2022-09-24,122,0,116,6,268583,264763,2347,1473
2022-09-25,104,0,86,18,268687,264849,2347,1491
2022-09-26,96,0,430,-334,268783,265279,2347,1157
2022-09-27,61,0,24,37,268844,265303,2347,1194
2022-09-28,166,0,12,154,269010,265315,2347,1348
2022-09-29,70,0,90,-20,269080,265405,2347,1328
2022-09-30,100,0,38,62,269180,265443,2347,1390
